지역,기관,부서,항목1,항목2,상세,금액,예산서 사이트
경기,포천시청,자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,기록관리시스템 통합 유지관리 사업(유지관리),"12,000,000",https://www.pocheon.go.kr/www/selectBbsNttList.do?bbsNo=1451&key=11963
경기,포천시청,자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,기록관리시스템 통합 유지관리 사업(HW 및 SW 유지관리),"37,146,000",https://www.pocheon.go.kr/www/selectBbsNttList.do?bbsNo=1451&key=11963
경기,포천시청,자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,기록관리시스템 통합 유지관리 사업(기록물 전수조사),"84,000,000",https://www.pocheon.go.kr/www/selectBbsNttList.do?bbsNo=1451&key=11963
경기,하남시청,자치행정과,201 일반운영비,01 사무관리비,종합문서고 소독 및 청소용역,"7,700,000",https://www.hanam.go.kr/www/selectBbsNttList.do?bbsNo=7&key=42
경기,하남시청,자치행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,기록관리시스템 유지보수운영,"48,910,000",https://www.hanam.go.kr/www/selectBbsNttList.do?bbsNo=7&key=42
경기,화성시청,행정지원과,201 일반운영비,01 사무관리비,기록물 이관비,"22,000,000",https://money.hscity.go.kr/Money/finfo/budOpen.jsp
경기,화성시청,행정지원과,201 일반운영비,01 사무관리비,표준기록관리시스템 유지보수,"62,470,960",https://money.hscity.go.kr/Money/finfo/budOpen.jsp
경기,화성시청,행정지원과,201 일반운영비,01 사무관리비,기록관 소독,"18,890,000",https://money.hscity.go.kr/Money/finfo/budOpen.jsp
경기,화성시청,행정지원과,207 연구개발비,02 전산개발비,중요기록물 DB 구축 사업,"600,000,000",https://money.hscity.go.kr/Money/finfo/budOpen.jsp
경기,경기도교육청,null,null,null,사업없음,null," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도교육정보기록원,null,330 자치단체 이전,null,기록관리시스템유지보수(분담금),"341,501,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도교육정보기록원,null,210 운영비,null,기록관서고분진제거및소독용역,"7,900,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 광명교육지원청,null,210 운영비,null,서고소독용역(향균및살균포함),"1,700,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 광주하남교육지원청,null,210 운영비,null,서고소독및향균,"1,000,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도군포의왕교육지원청,null,210 운영비,null,기록관서고소독,"1,300,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 김포교육지원청,null,210 운영비,null,기록관소독및향균,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 부천교육지원청,null,210 운영비,null,서고소독,"2,000,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 부천교육지원청,null,210 운영비,null,서고향균및살균,"600,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 성남교육지원청,null,210 운영비,null,"서고소독(550,000원*5회)","2,750,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 수원교육지원청,null,210 운영비,null,서고소독및항균,"2,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 시흥교육지원청,null,210 운영비,null,서고소독및항균처리,"1,600,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 안산교육지원청,null,210 운영비,null,보존서고소독비,"3,200,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 안성교육지원청,null,null,null,사업없음,null," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 안양과천교육지원청,null,210 운영비,null,서고소독,"2,000,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 양평교육지원청,null,210 운영비,null,서고소독및항균,"1,200,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 여주교육지원청,null,210 운영비,null,보존서고소독,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 용인교육지원청,null,210 운영비,null,보존서고소독,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 이천교육지원청,null,210 운영비,null,기록관기록물소독비,"1,300,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 평택교육지원청,null,210 운영비,null,서고소독,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 화성오산교육지원청,null,210 운영비,null,보존서고방역청소비,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 가평교육지원청,null,210 운영비,null,서고소독및항균,"1,000,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 고양교육지원청,null,210 운영비,null,기록관문서고소독,"1,300,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 구리남양주교육지원청,null,210 운영비,null,기록관서고소독,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 동두천양주교육지원청,null,210 운영비,null,기록관소독및항균,"1,500,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
경기,경기도 의정부교육지원청,null,210 운영비,null,서고소독및항균,"1,700,000"," https://www.goe.go.kr/home/bbs/bbsList.do?menuId=100000000000335&bbsMasterId=BBSMSTR_000000000171&menuInit=17,7,2,1,0 "
강원,강원특별자치도청,총무과,201 일반운영비,01 사무관리비,기록관 보존기록물 소독,"7,200,000",https://state.gwd.go.kr/portal/administration/finance/budget/2025
강원,강원특별자치도청,총무과,201 일반운영비,01 사무관리비,기록관리시스템 백신 구매,"12,000,000",https://state.gwd.go.kr/portal/administration/finance/budget/2025
강원,강원특별자치도청,총무과,201 일반운영비,01 사무관리비,기록관리시스템상용소프트웨어구매및설치,"51,477,000",https://state.gwd.go.kr/portal/administration/finance/budget/2025
강원,강원특별자치도청,총무과,201 일반운영비,02 공공운영비,기록관리시스템 유지관리 용역,"46,227,000",https://state.gwd.go.kr/portal/administration/finance/budget/2025
강원,강원특별자치도청,총무과,207 연구개발비,02 전산개발비,중요 종이기록물 데이터베이스 구축,"50,000,000",https://state.gwd.go.kr/portal/administration/finance/budget/2025
강원,강원특별자치도청,총무과,405 자산취득비,01 자산및물품취득비,기록관리시스템스토리지증설,"9,000,000",https://state.gwd.go.kr/portal/administration/finance/budget/2025
강원,강릉시청,행정지원과,201 일반운영비,01 사무관리비,문서고 향균방충제 구입,"3,000,000",http://www.gangneung.go.kr/www/contents.do?key=6595
강원,강릉시청,행정지원과,201 일반운영비,01 사무관리비,문서고분진소독,"5,000,000",http://www.gangneung.go.kr/www/contents.do?key=6595
강원,강릉시청,행정지원과,201 일반운영비,02 공공운영비,표준기록관리시스템 유지보수,"62,000,000",http://www.gangneung.go.kr/www/contents.do?key=6595
강원,강릉시청,행정지원과,207 연구개발비,02 전산개발비,특수기록물DB구축사업,"120,000,000",http://www.gangneung.go.kr/www/contents.do?key=6595
강원,고성군청,총무행정과,201 일반운영비,02 공공운영비,기록관 시스템 유지보수,"43,524,000",https://www.gwgs.go.kr/prog/yesanInfo/kor/sub04_040501/list.do
강원,동해시청,행정과,201 일반운영비,02 공공운영비,기록물 분진제거 및 소독,"3,000,000",https://www.dh.go.kr/www/contents.do?key=1995
강원,동해시청,행정과,201 일반운영비,02 공공운영비,표준기록관리시스템 운영,"29,587,000",https://www.dh.go.kr/www/contents.do?key=1995
강원,동해시청,행정과,207 연구개발비,02 전산개발비,표준기록관리시스템백신구매,"12,000,000",https://www.dh.go.kr/www/contents.do?key=1995
강원,동해시청,행정과,207 연구개발비,02 전산개발비,표준기록관리시스템상용소프트웨어업그레이드,"11,000,000",https://www.dh.go.kr/www/contents.do?key=1995
강원,동해시청,행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,"기록물 DB 구축사업(500원*230,000면)","115,000,000",https://www.dh.go.kr/www/contents.do?key=1995
강원,동해시청,행정과,308 자치단체등이전,13 공기관등에대한경상적위탁사업비,"기록물 전수조사사업(1,400원*7,200권)","10,080,000",https://www.dh.go.kr/www/contents.do?key=1995
강원,삼척시청,총무과,201 일반운영비,01 사무관리비,기록관보존서고소독,"6,000,000",https://www.samcheok.go.kr/opendata/00238/00267.web
강원,삼척시청,총무과,201 일반운영비,02 공공운영비,기록관보존서고기록물정리사업,"22,000,000",https://www.samcheok.go.kr/opendata/00238/00267.web
강원,삼척시청,총무과,201 일반운영비,02 공공운영비,"서고관리시스템유지보수(340,000*12월)","4,080,000",https://www.samcheok.go.kr/opendata/00238/00267.web
강원,삼척시청,총무과,201 일반운영비,02 공공운영비,표준기록관리시스템유지보수(HW),"13,000,000",https://www.samcheok.go.kr/opendata/00238/00267.web
강원,삼척시청,총무과,201 일반운영비,02 공공운영비,표준기록관리시스템유지보수(SW),"52,000,000",https://www.samcheok.go.kr/opendata/00238/00267.web
강원,속초시청,행정과,201 일반운영비,01 사무관리비,"표준기로관리시스템 유지보수(백업,이중화)","60,000,000",https://www.sokcho.go.kr/sc/portal/adminfo/budget/statement
강원,속초시청,행정과,201 일반운영비,01 사무관리비,기록물보존실 소독,"2,000,000",https://www.sokcho.go.kr/sc/portal/adminfo/budget/statement
강원,속초시청,행정과,201 일반운영비,01 사무관리비,표준기록관리시스템 백신 S/W(1년),"1,200,000",https://www.sokcho.go.kr/sc/portal/adminfo/budget/statement
강원,속초시청,행정과,201 일반운영비,01 사무관리비,표준기록관리시스템 DB 라이선스 구입,"13,000,000",https://www.sokcho.go.kr/sc/portal/adminfo/budget/statement
강원,속초시청,행정과,207 연구개발비,01 연구용역비,"중요기록물 DB구축사업(500원*260,000면)","130,000,000",https://www.sokcho.go.kr/sc/portal/adminfo/budget/statement
강원,속초시청,행정과,405 자산취득비,01 자산및물품취득비,기록관리 백업 서버 교체,"9,500,000",https://www.sokcho.go.kr/sc/portal/adminfo/budget/statement
강원,양구군청,행정안전과,201 일반운영비,01 사무관리비,중요기록물 보존 약재구입 및 소독추진,"10,000,000",https://www.yanggu.go.kr/user_sub?gfnc=www&mu_idx=561
강원,양구군청,행정안전과,201 일반운영비,02 공공운영비,표준기록관리시스템(RMS) 유지보수,"49,246,000",https://www.yanggu.go.kr/user_sub?gfnc=www&mu_idx=561
강원,양구군청,행정안전과,405 자산취득비,01 자산및물품취득비,"기록관제1,2문서고이동식서가교체사업","153,000,000",https://www.yanggu.go.kr/user_sub?gfnc=www&mu_idx=561
강원,양양군청,자치행정과,201 일반운영비,01 사무관리비,"기록관 보존서고 해충방제약품 구입(43,000원*1회*30개)","1,290,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,양양군청,자치행정과,201 일반운영비,01 사무관리비,"읍면 자체서고 해충방제약품 구입(43,000원*1회*30개)","1,290,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,양양군청,자치행정과,201 일반운영비,01 사무관리비,"기록관 보존서고 및 자체서고 소독약품 구입(35,000원*4회*50개)","7,000,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,양양군청,자치행정과,201 일반운영비,01 사무관리비,기록관 보존서고 소독 및 분진제거 용역,"4,000,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,양양군청,자치행정과,201 일반운영비,01 사무관리비,읍면 자체서고 소독 및 분진제거 용역,"4,000,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,양양군청,자치행정과,201 일반운영비,02 공공운영비,표준기록관리시스템 유지보수 용역,"37,000,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,양양군청,자치행정과,405 자산취득비,01 자산및물품취득비,표준기록관리시스템 백신 라이선스 구입,"12,000,000",https://www.yangyang.go.kr/gw/portal/yyc_opinfo_adinfo_finan_bud
강원,영월군청,행정교육과,201 일반운영비,01 사무관리비,기록관 소독물품 구입 및 소독,"8,100,000",https://www.yw.go.kr/www/contents.do?key=1533
